2015-01-01,clear,clear,4,-1,4
2015-01-02,clear,partly cloudy,8,2,3
2015-01-03,partly cloudy,clear,12,4,3
2015-01-04,clear,clear,16,9,3
2015-01-05,partly cloudy,light rain,19,5,3
2015-01-06,light rain,light rain,8,3,4
2015-01-07,partly cloudy,clear,7,2,3
2015-01-08,clear,clear,8,2,3
2015-01-09,clear,clear,11,4,3
2015-01-10,partly cloudy,clear,13,4,3
2015-01-11,clear,clear,14,5,3
2015-01-12,partly cloudy,cloudy,9,6,3
2015-01-13,light rain,rain,10,7,3
2015-01-14,light rain,cloudy,10,6,3
2015-01-15,partly cloudy,partly cloudy,10,4,3
2015-01-16,partly cloudy,partly cloudy,10,4,3
2015-01-17,partly cloudy,partly cloudy,7,3,3
2015-01-18,partly cloudy,partly cloudy,10,3,3
2015-01-19,clear,partly cloudy,10,4,3
2015-01-20,cloudy,light rain,11,7,3
2015-01-21,partly cloudy,cloudy,14,3,4
2015-01-22,cloudy,partly cloudy,8,2,4
2015-01-23,clear,clear,10,5,3
2015-01-24,partly cloudy,partly cloudy,15,11,3
2015-01-25,light rain,light rain,15,8,3
2015-01-26,light rain,light rain,11,3,3
2015-01-27,cloudy,sleet,8,3,5
2015-01-28,sleet,light rain,5,3,4
2015-01-29,light rain,light rain,6,2,3
2015-01-30,cloudy,cloudy,6,2,4
2015-01-31,cloudy,cloudy,6,3,3
2015-02-01,light rain,light rain,7,4,3
2015-02-02,light rain,light rain,8,4,3
2015-02-03,cloudy,cloudy,8,4,3
2015-02-04,partly cloudy,partly cloudy,9,2,3
2015-02-05,clear,clear,7,1,3
2015-02-06,clear,partly cloudy,8,2,3
2015-02-07,partly cloudy,cloudy,11,2,4
2015-02-08,partly cloudy,clear,4,-1,4
2015-02-09,clear,clear,6,0,3
2015-02-10,clear,clear,10,4,3
2015-02-11,clear,clear,15,5,3
2015-02-12,clear,clear,13,5,3
2015-02-13,clear,partly cloudy,12,7,3
2015-02-14,partly cloudy,light rain,17,12,3
2015-02-15,rain,cloudy,17,11,3
2015-02-16,partly cloudy,partly cloudy,17,6,3
2015-02-17,clear,clear,14,4,3
2015-02-18,clear,clear,12,4,3
2015-02-19,clear,partly cloudy,11,5,3
2015-02-20,light rain,rain,12,10,4
2015-02-21,light rain,partly cloudy,13,8,3
2015-02-22,partly cloudy,light rain,12,6,3
2015-02-23,cloudy,light rain,10,6,3
2015-02-24,cloudy,light rain,11,7,3
2015-02-25,light rain,light rain,10,6,3
2015-02-26,cloudy,light rain,11,4,3
2015-02-27,rain,rain,7,4,4
2015-02-28,heavy rain,cloudy,7,4,4
2015-03-01,partly cloudy,partly cloudy,9,3,3
2015-03-02,partly cloudy,light rain,12,7,3
2015-03-03,partly cloudy,partly cloudy,14,3,4
2015-03-04,cloudy,sleet,7,3,3
2015-03-05,sleet,light rain,6,4,3
2015-03-06,light rain,cloudy,8,4,3
2015-03-07,partly cloudy,cloudy,11,7,3
2015-03-08,light rain,light rain,12,5,3
2015-03-09,cloudy,partly cloudy,11,2,4
2015-03-10,partly cloudy,partly cloudy,7,2,3
2015-03-11,partly cloudy,partly cloudy,11,3,3
2015-03-12,clear,clear,16,7,3
2015-03-13,clear,partly cloudy,20,10,3
2015-03-14,light rain,light rain,16,10,3
2015-03-15,light rain,light rain,16,10,3
2015-03-16,cloudy,cloudy,15,12,3
2015-03-17,light rain,rain,19,15,3
2015-03-18,light rain,rain,22,11,3
2015-03-19,partly cloudy,light rain,16,10,3
2015-03-20,light rain,light rain,14,10,3
2015-03-21,partly cloudy,clear,20,10,3
2015-03-22,clear,partly cloudy,17,10,3
2015-03-23,partly cloudy,partly cloudy,16,9,3
2015-03-24,clear,partly cloudy,15,9,3
2015-03-25,clear,partly cloudy,16,9,3
2015-03-26,partly cloudy,light rain,17,11,3
2015-03-27,light rain,cloudy,14,9,3
2015-03-28,partly cloudy,partly cloudy,20,11,3
2015-03-29,partly cloudy,light rain,23,13,3
2015-03-30,rain,partly cloudy,18,15,4
2015-03-31,partly cloudy,partly cloudy,26,17,3
2015-04-01,partly cloudy,partly cloudy,22,17,3
2015-04-02,partly cloudy,rain,30,13,4
2015-04-03,light rain,light rain,16,13,3
2015-04-04,light rain,light rain,23,15,3
2015-04-05,cloudy,rain,23,10,4
2015-04-06,rain,rain,14,8,4
2015-04-07,light rain,light rain,10,6,4
2015-04-08,cloudy,partly cloudy,13,8,3
2015-04-09,light rain,partly cloudy,15,9,3
2015-04-10,partly cloudy,partly cloudy,16,10,3
2015-04-11,partly cloudy,partly cloudy,18,11,3
2015-04-12,partly cloudy,shower,20,9,3
