2018-01-01,clear,clear,11,6,3
2018-01-01,clear,clear,11,6,3
2018-01-02,cloudy,light rain,13,9,3
2018-01-03,light rain,rain,9,5,4
2018-01-04,rain,light rain,6,4,4
2018-01-05,cloudy,partly cloudy,7,3,3
2018-01-06,partly cloudy,light rain,9,4,3
2018-01-07,light rain,light rain,11,4,5
2018-01-08,cloudy,partly cloudy,4,-1,5
2018-01-09,clear,clear,5,0,5
2018-01-10,clear,clear,6,-1,4
2018-01-11,clear,clear,5,-2,4
2018-01-12,clear,clear,3,-2,5
2018-01-13,clear,partly cloudy,7,-1,3
2018-01-14,partly cloudy,partly cloudy,12,5,3
2018-01-15,partly cloudy,light rain,15,6,3
2018-01-16,light rain,light rain,14,8,3
2018-01-17,partly cloudy,partly cloudy,14,6,3
2018-01-18,partly cloudy,light rain,10,7,3
2018-01-19,light rain,cloudy,10,7,3
2018-01-20,cloudy,light rain,9,6,3
2018-01-21,light rain,rain,9,7,3
2018-01-22,partly cloudy,partly cloudy,12,4,4
2018-01-23,partly cloudy,cloudy,8,2,4
2018-01-24,cloudy,sleet,4,1,4
2018-01-25,light snow,heavy snow,3,0,5
2018-01-26,cloudy,sleet,2,0,5
2018-01-27,light rain,light rain,3,1,3
2018-01-28,light rain,cloudy,4,0,5
2018-01-29,clear,partly cloudy,3,-2,3
2018-01-30,clear,partly cloudy,5,-1,3
2018-01-31,partly cloudy,clear,4,-1,3
2018-02-01,clear,partly cloudy,6,1,3
2018-02-02,partly cloudy,partly cloudy,7,-2,4
2018-02-03,cloudy,partly cloudy,2,-3,5
2018-02-04,partly cloudy,partly cloudy,4,-3,4
2018-02-05,partly cloudy,partly cloudy,5,-2,3
2018-02-06,clear,clear,4,-2,4
2018-02-07,clear,clear,7,-1,5
2018-02-08,clear,partly cloudy,6,1,3
2018-02-09,partly cloudy,light rain,10,4,3
2018-02-10,cloudy,partly cloudy,8,0,3
2018-02-11,clear,partly cloudy,9,-1,5
2018-02-12,clear,partly cloudy,7,0,5
2018-02-13,clear,clear,12,3,3
2018-02-14,partly cloudy,cloudy,17,7,3
2018-02-15,light rain,light rain,9,5,5
2018-02-16,partly cloudy,clear,11,3,3
2018-02-17,clear,partly cloudy,11,6,3
2018-02-18,light rain,rain,11,7,4
2018-02-19,light rain,light rain,9,6,4
2018-02-20,rain,light rain,9,6,4
2018-02-21,cloudy,cloudy,9,5,4
2018-02-22,clear,clear,15,4,4
2018-02-23,clear,partly cloudy,15,6,4
2018-02-24,light rain,light rain,13,8,5
2018-02-25,partly cloudy,partly cloudy,11,4,5
2018-02-26,clear,clear,13,6,3
2018-02-27,partly cloudy,rain,16,12,5
2018-02-28,light rain,partly cloudy,15,8,5
2018-03-01,partly cloudy,light rain,14,7,5
2018-03-02,light rain,light rain,12,7,5
2018-03-03,cloudy,partly cloudy,18,11,4
2018-03-04,light rain,light rain,24,7,5
2018-03-05,light rain,partly cloudy,10,7,6
2018-03-06,partly cloudy,light rain,11,7,4
2018-03-07,light rain,light rain,10,7,5
2018-03-08,cloudy,partly cloudy,11,3,4
2018-03-09,clear,clear,11,4,3
2018-03-10,clear,clear,14,6,3
2018-03-11,partly cloudy,partly cloudy,17,8,5
2018-03-12,partly cloudy,partly cloudy,20,13,4
2018-03-13,clear,partly cloudy,24,14,4
2018-03-14,cloudy,light rain,23,16,5
2018-03-15,light rain,light rain,20,9,4
2018-03-16,partly cloudy,partly cloudy,11,9,5
2018-03-17,cloudy,partly cloudy,13,10,3
2018-03-18,light rain,rain,15,10,4
2018-03-19,light rain,light rain,11,7,5
2018-03-20,light rain,light rain,10,6,4
2018-03-21,light rain,partly cloudy,9,5,5
2018-03-22,partly cloudy,partly cloudy,15,8,3
2018-03-23,clear,clear,19,10,3
2018-03-24,partly cloudy,partly cloudy,21,13,4
2018-03-25,partly cloudy,partly cloudy,22,13,3
2018-03-26,partly cloudy,partly cloudy,22,13,3
2018-03-27,clear,partly cloudy,23,14,3
2018-03-28,partly cloudy,partly cloudy,25,14,3
2018-03-29,partly cloudy,partly cloudy,24,14,3
2018-03-30,cloudy,partly cloudy,20,13,3
2018-03-31,clear,partly cloudy,22,14,4
2018-04-01,partly cloudy,partly cloudy,27,16,3
2018-04-02,light rain,light rain,24,17,3
2018-04-03,light rain,light rain,24,17,3
2018-04-04,light rain,light rain,16,12,4
2018-04-05,light rain,rain,16,11,5
2018-04-06,partly cloudy,partly cloudy,16,7,5
2018-04-07,clear,clear,14,7,4
2018-04-08,clear,clear,21,12,4
2018-04-09,clear,clear,26,16,4
2018-04-10,partly cloudy,partly cloudy,29,17,4
2018-04-11,cloudy,light rain,29,16,4
2018-04-12,cloudy,light rain,21,15,5
2018-04-13,light rain,light rain,20,15,4
2018-04-14,light rain,partly cloudy,18,12,4
2018-04-15,partly cloudy,partly cloudy,20,10,3
2018-04-16,partly cloudy,clear,21,10,3
2018-04-17,clear,clear,21,12,3
2018-04-18,clear,clear,24,14,4
2018-04-19,clear,clear,27,16,3
2018-04-20,clear,partly cloudy,27,17,4
2018-04-21,light rain,light rain,26,19,4
2018-04-22,cloudy,cloudy,28,20,4
2018-04-23,rain,light rain,24,13,6
2018-04-24,cloudy,partly cloudy,16,12,4
2018-04-25,clear,partly cloudy,22,13,3
2018-04-26,partly cloudy,partly cloudy,22,15,3
2018-04-27,partly cloudy,partly cloudy,27,15,3
2018-04-28,partly cloudy,partly cloudy,26,18,4
2018-04-29,light rain,cloudy,23,19,4
2018-04-30,partly cloudy,partly cloudy,31,22,3
2018-05-01,thunder storm,thunder storm,29,22,4
2018-05-02,cloudy,partly cloudy,26,15,4
2018-05-03,clear,clear,25,16,3
2018-05-04,clear,partly cloudy,28,19,4
2018-05-05,light rain,light rain,23,21,4
2018-05-06,rain,light rain,28,20,5
2018-05-07,cloudy,partly cloudy,21,15,4
2018-05-08,partly cloudy,clear,24,15,3
2018-05-09,partly cloudy,partly cloudy,25,16,3
2018-05-10,partly cloudy,partly cloudy,23,17,4
2018-05-11,partly cloudy,cloudy,26,19,5
2018-05-12,light rain,light rain,28,21,4
2018-05-13,partly cloudy,partly cloudy,29,21,3
2018-05-14,partly cloudy,partly cloudy,31,23,3
2018-05-15,partly cloudy,partly cloudy,34,25,4
2018-05-16,clear,partly cloudy,36,26,4
2018-05-17,thunder storm,thunder storm,35,24,4
2018-05-18,light rain,cloudy,31,21,4
2018-05-19,light rain,light rain,25,19,4
2018-05-20,heavy rain,light rain,23,21,3
2018-05-21,light rain,partly cloudy,28,20,5
2018-05-22,light rain,clear,27,18,5
2018-05-23,light rain,n/a,29,29,5
2018-05-24,light rain,light rain,28,20,2
2018-05-25,heavy rain,light rain,24,19,4
2018-05-26,cloudy,cloudy,25,20,2
2018-05-27,cloudy,partly cloudy,24,20,2
2018-05-28,partly cloudy,partly cloudy,29,22,3
2018-05-29,light rain,cloudy,26,21,3
