2014-04-08,light rain,partly cloudy,21,14,4
2014-04-09,clear,partly cloudy,23,13,4
2014-04-10,partly cloudy,partly cloudy,25,14,4
2014-04-11,cloudy,heavy rain,21,14,5
2014-04-12,rain,light rain,18,14,5
2014-04-13,light rain,partly cloudy,17,12,5
2014-04-14,clear,clear,21,12,4
2014-04-15,partly cloudy,light rain,20,14,5
2014-04-16,rain,light rain,18,17,5
2014-04-17,rain,cloudy,20,15,3
2014-04-18,partly cloudy,light rain,18,13,5
2014-04-19,light rain,light rain,15,13,5
2014-04-20,partly cloudy,light rain,18,13,4
2014-04-21,light rain,light rain,16,12,4
2014-04-22,partly cloudy,clear,18,13,3
2014-04-23,clear,partly cloudy,23,14,4
2014-04-24,partly cloudy,partly cloudy,23,16,5
2014-04-25,light rain,rain,21,17,5
2014-04-26,heavy rain,rain,19,16,5
2014-04-27,light rain,light rain,20,15,5
2014-04-28,cloudy,partly cloudy,20,13,5
2014-04-29,clear,clear,23,13,4
2014-04-30,clear,clear,24,16,4
2014-05-01,clear,clear,27,18,4
2014-05-02,partly cloudy,cloudy,30,17,4
2014-05-03,partly cloudy,cloudy,20,15,4
2014-05-04,light rain,cloudy,20,13,4
2014-05-05,partly cloudy,clear,21,13,4
2014-05-06,clear,clear,23,15,4
2014-05-07,clear,clear,25,17,5
2014-05-08,partly cloudy,clear,27,16,4
2014-05-09,partly cloudy,light rain,22,17,4
2014-05-10,light rain,light rain,21,19,5
2014-05-11,light rain,cloudy,24,17,5
2014-05-12,partly cloudy,partly cloudy,27,17,4
2014-05-13,light rain,rain,26,19,4
2014-05-14,light rain,partly cloudy,26,19,4
2014-05-15,partly cloudy,clear,27,17,4
2014-05-16,partly cloudy,shower,27,18,4
2014-05-17,light rain,light rain,21,18,4
2014-05-18,light rain,cloudy,19,17,4
2014-05-19,light rain,light rain,22,19,4
2014-05-20,partly cloudy,clear,26,18,4
2014-05-21,clear,partly cloudy,30,20,4
2014-05-22,partly cloudy,clear,28,19,5
2014-05-23,clear,partly cloudy,27,20,5
2014-05-24,partly cloudy,light rain,26,22,5
2014-05-25,rain,cloudy,28,23,4
2014-05-26,clear,clear,32,23,4
2014-05-27,clear,clear,34,24,4
2014-05-28,clear,partly cloudy,34,23,4
2014-05-29,clear,partly cloudy,32,23,4
2014-05-30,clear,partly cloudy,34,22,4
2014-05-31,partly cloudy,light rain,29,22,5
2014-06-01,heavy rain,heavy rain,23,21,5
2014-06-02,cloudy,cloudy,27,20,5
2014-06-03,cloudy,cloudy,25,20,5
2014-06-04,cloudy,partly cloudy,26,20,4
2014-06-05,partly cloudy,partly cloudy,26,21,4
2014-06-06,partly cloudy,partly cloudy,29,21,4
2014-06-07,partly cloudy,partly cloudy,30,22,4
2014-06-08,partly cloudy,partly cloudy,29,22,4
2014-06-09,partly cloudy,partly cloudy,27,21,4
2014-06-10,partly cloudy,cloudy,27,21,4
2014-06-11,partly cloudy,partly cloudy,28,20,4
2014-06-12,partly cloudy,clear,29,21,4
2014-06-13,partly cloudy,partly cloudy,32,22,4
2014-06-14,partly cloudy,partly cloudy,32,23,4
2014-06-15,cloudy,shower,32,23,4
2014-06-16,light rain,rain,26,23,5
2014-06-17,light rain,cloudy,25,22,4
2014-06-18,cloudy,partly cloudy,26,22,4
2014-06-19,partly cloudy,light rain,28,23,4
2014-06-20,light rain,rain,25,23,5
2014-06-21,heavy rain,light rain,24,22,4
2014-06-22,cloudy,cloudy,25,21,4
2014-06-23,light rain,partly cloudy,24,21,4
2014-06-24,partly cloudy,cloudy,29,23,4
2014-06-25,rain,heavy rain,25,21,4
2014-06-26,heavy rain,rain,23,21,4
2014-06-27,light rain,cloudy,25,21,4
2014-06-28,cloudy,cloudy,28,23,4
2014-06-29,cloudy,cloudy,30,23,4
2014-06-30,light rain,light rain,26,22,4
2014-07-01,light rain,rain,24,22,4
2014-07-02,heavy rain,light rain,26,22,4
2014-07-03,partly cloudy,partly cloudy,29,23,4
2014-07-04,light rain,light rain,27,23,4
2014-07-05,heavy rain,heavy rain,27,23,5
2014-07-06,cloudy,cloudy,29,23,4
2014-07-07,partly cloudy,partly cloudy,30,24,4
2014-07-08,partly cloudy,light rain,30,24,6
2014-07-09,partly cloudy,partly cloudy,31,25,6
2014-07-10,shower,partly cloudy,34,26,4
2014-07-11,thunder storm,partly cloudy,35,26,4
2014-07-12,heavy rain,heavy rain,33,24,3
2014-07-13,light rain,light rain,26,23,4
2014-07-14,partly cloudy,shower,30,24,4
2014-07-15,heavy rain,light rain,25,23,4
2014-07-16,shower,light rain,31,26,4
2014-07-17,partly cloudy,partly cloudy,34,26,5
2014-07-18,partly cloudy,partly cloudy,34,27,4
2014-07-19,partly cloudy,partly cloudy,33,27,4
2014-07-20,clear,partly cloudy,35,27,4
2014-07-21,clear,clear,35,27,4
2014-07-22,clear,partly cloudy,35,27,4
2014-07-23,partly cloudy,light rain,34,28,5
2014-07-24,partly cloudy,light rain,33,28,7
2014-07-25,shower,partly cloudy,30,27,5
2014-07-26,thunder storm,shower,32,27,4
2014-07-27,heavy rain,shower,32,27,4
2014-07-28,rain,partly cloudy,31,27,4
2014-07-29,partly cloudy,clear,34,27,4
2014-07-30,clear,partly cloudy,35,27,4
2014-07-31,partly cloudy,rain,34,26,5
2014-08-01,heavy rain,rain,28,26,6
2014-08-02,light rain,partly cloudy,28,26,6
2014-08-03,partly cloudy,partly cloudy,34,27,4
2014-08-04,clear,clear,36,28,4
2014-08-05,clear,clear,35,28,4
2014-08-06,partly cloudy,partly cloudy,35,27,4
2014-08-07,partly cloudy,partly cloudy,34,26,4
2014-08-08,shower,shower,30,26,4
2014-08-09,shower,shower,28,25,4
2014-08-10,shower,cloudy,28,25,4
2014-08-11,partly cloudy,cloudy,30,25,4
2014-08-12,light rain,light rain,28,24,4
2014-08-13,partly cloudy,rain,30,24,4
2014-08-14,rain,light rain,28,25,5
2014-08-15,cloudy,cloudy,28,24,4
2014-08-16,light rain,rain,30,23,4
2014-08-17,light rain,light rain,25,23,5
2014-08-18,light rain,heavy rain,26,22,4
2014-08-19,rain,heavy rain,24,21,4
2014-08-20,rainstorm,shower,24,21,5
2014-08-21,partly cloudy,partly cloudy,30,24,4
2014-08-22,cloudy,cloudy,31,25,4
2014-08-23,shower,cloudy,32,26,4
2014-08-24,rain,thunder storm,34,25,4
2014-08-25,cloudy,partly cloudy,30,25,4
2014-08-26,cloudy,shower,30,25,4
2014-08-27,shower,rain,25,23,4
2014-08-28,cloudy,light rain,29,24,4
2014-08-29,rain,cloudy,27,23,4
2014-08-30,partly cloudy,cloudy,29,24,4
2014-08-31,shower,rain,29,24,5
2014-09-01,cloudy,cloudy,30,24,5
2014-09-02,partly cloudy,rain,31,24,4
2014-09-03,small to moderate rain,partly cloudy,25,21,5
2014-09-04,partly cloudy,partly cloudy,28,23,4
2014-09-05,partly cloudy,shower,30,24,4
2014-09-06,partly cloudy,partly cloudy,30,23,4
2014-09-07,partly cloudy,partly cloudy,29,23,4
2014-09-08,partly cloudy,partly cloudy,29,23,4
2014-09-09,partly cloudy,light rain,29,24,4
2014-09-10,light rain,cloudy,29,23,4
2014-09-11,partly cloudy,light rain,28,23,4
2014-09-12,shower,heavy rain,27,23,5
2014-09-13,light rain,light rain,25,22,5
2014-09-14,cloudy,partly cloudy,28,23,4
2014-09-15,partly cloudy,partly cloudy,28,23,4
2014-09-16,cloudy,cloudy,27,23,4
2014-09-17,cloudy,light rain,28,23,4
2014-09-18,heavy rain,rain,23,20,4
2014-09-19,light rain,light rain,21,19,4
2014-09-20,partly cloudy,partly cloudy,27,21,4
2014-09-21,partly cloudy,light rain,27,23,5
2014-09-22,rain,heavy rain,25,22,7
2014-09-23,rain,light rain,26,22,7
2014-09-24,light rain,partly cloudy,25,21,5
2014-09-25,partly cloudy,partly cloudy,27,21,4
2014-09-26,partly cloudy,partly cloudy,28,23,4
2014-09-27,partly cloudy,partly cloudy,28,23,4
2014-09-28,clear,cloudy,29,24,4
2014-09-29,thunder storm,shower,31,21,5
2014-09-30,light rain,partly cloudy,23,19,5
2014-10-01,partly cloudy,partly cloudy,25,18,4
2014-10-02,partly cloudy,partly cloudy,26,20,4
2014-10-03,partly cloudy,partly cloudy,26,18,5
2014-10-04,clear,clear,26,19,5
2014-10-05,clear,clear,27,18,5
2014-10-06,partly cloudy,partly cloudy,24,17,5
2014-10-07,partly cloudy,partly cloudy,24,18,4
2014-10-08,partly cloudy,partly cloudy,25,18,4
2014-10-09,partly cloudy,partly cloudy,25,20,4
2014-10-10,partly cloudy,partly cloudy,26,21,4
2014-10-11,partly cloudy,partly cloudy,26,20,5
2014-10-12,cloudy,cloudy,25,17,6
2014-10-13,partly cloudy,partly cloudy,21,14,6
2014-10-14,clear,clear,21,13,4
2014-10-15,clear,partly cloudy,22,15,3
2014-10-16,partly cloudy,partly cloudy,24,17,3
2014-10-17,partly cloudy,clear,24,17,4
2014-10-18,clear,partly cloudy,25,19,4
2014-10-19,partly cloudy,clear,27,20,4
2014-10-20,partly cloudy,clear,28,20,3
2014-10-21,shower,cloudy,26,18,4
2014-10-22,clear,clear,23,15,4
2014-10-23,clear,clear,23,16,3
2014-10-24,clear,clear,25,17,3
2014-10-25,clear,clear,25,18,3
2014-10-26,clear,partly cloudy,27,17,3
2014-10-27,partly cloudy,partly cloudy,21,16,4
2014-10-28,partly cloudy,cloudy,21,17,3
2014-10-29,light rain,light rain,22,19,3
2014-10-30,rain,rain,21,19,3
2014-10-31,rain,cloudy,22,19,3
2014-11-01,light rain,light rain,22,17,4
2014-11-02,cloudy,partly cloudy,19,12,5
2014-11-03,partly cloudy,partly cloudy,17,12,4
2014-11-04,clear,partly cloudy,19,13,3
2014-11-05,partly cloudy,cloudy,21,16,3
2014-11-06,partly cloudy,partly cloudy,21,14,5
2014-11-07,partly cloudy,light rain,18,13,4
2014-11-08,light rain,light rain,15,13,4
2014-11-09,partly cloudy,cloudy,18,14,4
2014-11-10,partly cloudy,partly cloudy,18,13,3
2014-11-11,partly cloudy,partly cloudy,18,12,3
2014-11-12,clear,partly cloudy,17,9,4
2014-11-13,partly cloudy,clear,14,8,3
2014-11-14,clear,clear,16,10,3
2014-11-15,partly cloudy,light rain,17,14,3
2014-11-16,light rain,partly cloudy,17,10,3
2014-11-17,clear,partly cloudy,15,10,4
2014-11-18,partly cloudy,partly cloudy,16,10,3
2014-11-19,partly cloudy,partly cloudy,16,12,4
2014-11-20,clear,partly cloudy,19,13,4
2014-11-21,clear,partly cloudy,21,15,3
2014-11-22,partly cloudy,light rain,20,16,3
2014-11-23,partly cloudy,cloudy,21,16,3
2014-11-24,shower,light rain,21,12,4
2014-11-25,light rain,cloudy,14,11,3
2014-11-26,clear,clear,17,11,3
2014-11-27,partly cloudy,light rain,19,15,4
2014-11-28,cloudy,light rain,18,13,4
2014-11-29,light rain,rain,16,13,3
2014-11-30,light rain,cloudy,17,7,5
2014-12-01,partly cloudy,clear,9,2,5
2014-12-02,clear,clear,9,2,3
2014-12-03,light rain,light rain,9,2,4
2014-12-04,clear,clear,7,1,4
2014-12-05,clear,clear,7,1,4
2014-12-06,clear,partly cloudy,10,5,3
2014-12-07,cloudy,clear,12,5,4
2014-12-08,clear,partly cloudy,10,7,4
2014-12-09,partly cloudy,cloudy,12,9,3
2014-12-10,light rain,light rain,13,6,4
2014-12-11,cloudy,partly cloudy,9,3,4
2014-12-12,clear,clear,7,2,4
2014-12-13,clear,clear,7,3,3
2014-12-14,clear,partly cloudy,11,8,3
2014-12-15,cloudy,rain,12,6,4
2014-12-16,clear,clear,5,-1,4
2014-12-17,clear,clear,6,1,4
2014-12-18,clear,partly cloudy,9,5,3
2014-12-19,cloudy,partly cloudy,11,4,3
2014-12-20,clear,clear,9,2,3
2014-12-21,partly cloudy,clear,6,0,3
2014-12-22,clear,clear,7,2,3
2014-12-23,clear,clear,12,5,3
2014-12-24,clear,partly cloudy,12,5,3
2014-12-25,partly cloudy,partly cloudy,9,6,3
2014-12-26,partly cloudy,cloudy,9,6,3
2014-12-27,partly cloudy,partly cloudy,11,5,3
2014-12-28,cloudy,clear,12,4,3
2014-12-29,clear,clear,13,6,3
2014-12-30,clear,clear,14,4,3
2014-12-31,clear,clear,11,0,5
